28.311,0.053678,-0.014334,-0.059195,0.060267,-0.11164,0.039829,-0.08021,0.086949,0.036644,-0.026832,-0.080664
26.139,0.058149,-0.012255,-0.046511,0.074155,-0.083875,0.080911,-0.097808,0.085865,0.033111,-0.032221,-0.085314
29.673,0.11999,-0.1029,-0.1012,0.13199,0.0047517,0.00044609,-0.063653,0.084755,0.029537,-0.037521,-0.089539
26.231,0.10102,-0.066839,-0.076773,0.15179,-0.0026855,-0.010245,0.0044331,0.083618,0.025926,-0.042715,-0.093318
28.344,0.15146,-0.057589,-0.047151,0.085338,0.02955,-0.012681,-0.038859,0.082456,0.022283,-0.047789,-0.096632
29.003,0.12758,-0.048867,0.0097412,-0.00040603,0.044409,-0.16129,-0.12283,0.081267,0.018611,-0.05273,-0.099464
24.751,0.046637,-0.045492,0.011532,0.046135,0.044973,-0.18087,-0.24134,0.080054,0.014917,-0.057522,-0.1018
25.761,0.05448,-0.053314,-0.015288,0.14721,0.068268,-0.10572,-0.072677,0.078815,0.011204,-0.062154,-0.10363
26.394,0.067446,-0.054711,0.01261,0.10366,0.097204,-0.11886,0.061739,0.077552,0.0074771,-0.066611,-0.10494
26.441,0.051987,-0.010057,0.051192,0.029586,0.041403,-0.1383,-0.0413,0.076264,0.0037409,-0.070881,-0.10574
24.276,0.051533,-0.0091388,-0.01277,0.050915,0.02336,-0.092076,-0.10734,0.074953,0,-0.074953,-0.106
22.163,0.059287,-0.046141,-0.0017915,0.091207,0.092013,-0.051567,-0.0085322,0.073619,-0.0037409,-0.078815,-0.10574
22.461,0.063263,-0.056076,-0.016254,0.068337,0.11636,-0.033087,0.10275,0.072261,-0.0074771,-0.082456,-0.10494
24.479,0.041749,-0.013528,0.044636,-0.0095336,0.081212,-0.10134,0.085921,0.070881,-0.011204,-0.085865,-0.10363
29.904,0.24426,-0.0034137,0.080345,-0.14286,0.029966,-0.00084255,0.085327,0.069479,-0.014917,-0.089035,-0.1018
30.921,0.15699,0.088579,0.11468,-0.15488,0.078311,-0.085239,0.081473,0.068056,-0.018611,-0.091954,-0.099464
30.919,0.15155,0.040321,0.091796,-0.14177,0.0011965,-0.12308,0.042,0.066611,-0.022283,-0.094616,-0.096632
31.332,0.055893,0.024514,0.053162,-0.040909,0.00094744,-0.016442,0.087783,0.065145,-0.025926,-0.097012,-0.093318
29.84,0.16022,-0.063518,0.033461,-0.022268,-0.025769,-0.025863,0.14049,0.063659,-0.029537,-0.099137,-0.089539
31,0.26225,-0.0070754,0.0079305,-0.12599,-0.031972,-0.022855,0.089151,0.062154,-0.033111,-0.10098,-0.085314
27.31,0.11022,0.022733,-0.003396,-0.099529,-0.050653,-0.0041933,0.027195,0.060629,-0.036644,-0.10255,-0.080664
27.6,0.094867,0.015619,-0.061751,-0.097122,-0.074149,0.036411,0.011572,0.059085,-0.040132,-0.10382,-0.075612
29.193,0.037189,0.012417,-0.047373,-0.048144,-0.074239,0.089107,0.0086847,0.057522,-0.043569,-0.10481,-0.070183
30.064,0.15925,0.042782,-0.028283,-0.0037188,-0.030514,0.041924,0.057284,0.055942,-0.046952,-0.1055,-0.064405
28.407,0.069538,0.055525,-0.019418,-0.047713,-0.054108,0.049871,0.013838,0.054344,-0.050277,-0.1059,-0.058306
27.287,0.11294,0.046846,-0.035916,-0.008188,-0.10156,0.0021102,-0.040423,0.05273,-0.053539,-0.106,-0.051916
31.66,0.15893,0.062094,-0.0032516,-0.048736,-0.063044,0.040792,-0.074683,0.051099,-0.056734,-0.1058,-0.045268
45.08,0.57159,-0.080322,0.04122,-0.01483,0.012416,0.2187,-0.0097236,0.049452,-0.059859,-0.1053,-0.038394
37.72,0.41908,-0.013214,-0.0513,0.018777,0.071978,0.15524,0.016287,0.047789,-0.062909,-0.10451,-0.031329
36.944,0.24928,0.036888,-0.006608,-0.011812,-0.043159,0.11379,-0.17221,0.046112,-0.065881,-0.10343,-0.024108
33.373,0.07491,0.013625,-0.063523,0.041603,-0.020421,0.21298,-0.10862,0.04442,-0.06877,-0.10206,-0.016767
30.171,0.14158,-0.023386,-0.048371,0.018688,0.0070502,0.10738,0.059432,0.042715,-0.071574,-0.1004,-0.009342
26.452,0.11476,-0.038696,-0.050593,0.021984,-0.03204,0.014067,-0.027839,0.040996,-0.074289,-0.098459,-0.0018707
26.923,0.24791,0.019895,0.01269,0.082846,0.019405,0.031857,-0.09029,0.039265,-0.076911,-0.096243,0.0056099
27.98,0.19798,0.09879,0.040363,0.11424,0.064161,0.04895,-0.058974,0.037521,-0.079437,-0.093758,0.013063
25.949,0.074298,0.08706,0.037387,0.020391,0.040732,0.020146,0.0056976,0.035765,-0.081865,-0.091009,0.02045
29.051,0.2164,-0.0041678,0.0077851,0.018995,-0.039285,-0.070981,-0.040948,0.033999,-0.08419,-0.088005,0.027736
25.113,0.10132,-0.085198,-0.010235,0.083311,-0.064029,-0.079039,-0.029146,0.032221,-0.086411,-0.084755,0.034883
23.336,0.13481,-0.059796,-0.022141,0.11645,0.057446,-0.064785,0.069698,0.030434,-0.088523,-0.081267,0.041857
26.956,0.13953,0.043875,-0.00011696,-0.056755,0.027908,-0.056137,0.0056095,0.028638,-0.090526,-0.077552,0.048622
25.826,0.077756,0.075591,0.036544,-0.07382,-0.015209,-0.01534,-0.04318,0.026832,-0.092416,-0.073619,0.055145
23.571,0.069261,0.050096,0.022011,-0.02886,-0.031281,-0.040969,-0.0059552,0.025018,-0.09419,-0.069479,0.061394
23.877,0.22801,-0.048439,-0.019602,0.063096,-0.030168,-0.083568,0.075307,0.023196,-0.095848,-0.065145,0.067336
25.594,0.20402,-0.12581,0.0011697,0.073707,0.0078545,-0.07989,0.1469,0.021367,-0.097386,-0.060629,0.072943
26.098,0.12898,-0.037649,0.015029,-0.038263,-0.021512,-0.10523,-0.019233,0.019531,-0.098802,-0.055942,0.078186
26.353,0.097335,-7.0916e-05,0.0011681,-0.013068,-0.044804,-0.062108,-0.096381,0.01769,-0.1001,-0.051099,0.08304
34.437,0.31383,0.09464,0.026527,0.0089874,0.024261,0.046433,-0.0115,0.015842,-0.10126,-0.046112,0.087481
27.264,0.15582,0.075776,0.026018,-0.02577,0.024204,0.015348,0.10856,0.01399,-0.10231,-0.040996,0.091485
31.192,0.29314,-0.030218,0.015599,-0.023046,0.026289,-0.031763,0.046916,0.012134,-0.10322,-0.035765,0.095034
28.302,0.19809,0.0011225,0.032844,0.025951,0.08623,-0.054648,0.069991,0.010273,-0.10401,-0.030434,0.098109
27.49,0.054273,0.032365,0.06701,-0.0040024,0.032504,-0.044197,-0.044595,0.0084099,-0.10467,-0.025018,0.1007
27.48,0.21321,0.071468,0.042464,-0.0084935,-0.00080635,0.016058,-0.064405,0.0065437,-0.10519,-0.019531,0.10278
29.663,0.24089,-0.016402,-0.0072356,-0.0065939,0.003179,-0.039746,0.076917,0.0046756,-0.10559,-0.01399,0.10435
28.696,0.13359,-0.12459,-0.022298,0.045244,-0.0185,-0.067891,0.077523,0.0028059,-0.10585,-0.0084099,0.10541
25.431,0.099934,-0.071122,-0.027893,-0.023903,0.014223,0.0090904,0.064307,0.0009354,-0.10598,-0.0028059,0.10593
29.883,0.31303,0.046288,-0.010751,-0.12797,0.0089695,0.058447,-0.041493,-0.0009354,-0.10598,0.0028059,0.10593
26.531,0.14453,-0.013564,-0.034473,-0.069247,-0.065305,0.013146,-0.083847,-0.0028059,-0.10585,0.0084099,0.10541
29.592,0.27717,-0.13521,-0.032638,0.046702,-0.10291,-0.055858,0.0021115,-0.0046756,-0.10559,0.01399,0.10435
26.133,0.13491,-0.15777,-0.043619,0.084374,0.016304,-0.010398,0.082817,-0.0065437,-0.10519,0.019531,0.10278
28.007,0.23225,-0.035318,-0.013538,-0.024176,0.039278,-0.012157,0.038852,-0.0084099,-0.10467,0.025018,0.1007
25.2,0.088066,0.030562,-0.025989,-0.051193,-0.026935,-0.022538,-0.1075,-0.010273,-0.10401,0.030434,0.098109
27.798,0.23625,-0.079068,-0.034208,-0.021011,-0.054343,-0.036707,-0.13078,-0.012134,-0.10322,0.035765,0.095034
27.26,0.12497,-0.11203,-0.030039,0.069879,0.0079085,0.022504,0.049837,-0.01399,-0.10231,0.040996,0.091485
31.54,0.23583,0.0076843,0.036762,0.00078917,0.096794,0.030654,0.068805,-0.015842,-0.10126,0.046112,0.087481
27.962,0.080009,-0.012544,0.012872,0.011809,0.037112,-0.048218,-0.10618,-0.01769,-0.1001,0.051099,0.08304
25.064,0.090373,-0.0016067,-0.0064772,0.044382,0.059511,-0.0092176,-0.079459,-0.019531,-0.098802,0.055942,0.078186
30.665,0.30024,0.1231,-0.0021921,-0.0051117,0.095352,0.078929,0.021103,-0.021367,-0.097386,0.060629,0.072943
27.043,0.15273,0.20195,0.022765,-0.085713,0.063197,0.089734,0.0076246,-0.023196,-0.095848,0.065145,0.067336
29.007,0.19093,0.13998,0.019838,-0.10047,0.012646,0.012061,-0.054429,-0.025018,-0.09419,0.069479,0.061394
28.628,0.17057,0.041489,-0.018025,0.045165,-0.032853,-0.00066382,-0.059464,-0.026832,-0.092416,0.073619,0.055145
27.76,0.18914,-0.020412,-0.036584,0.080903,-0.041956,0.0233,-0.0034318,-0.028638,-0.090526,0.077552,0.048622
26.61,0.14335,-0.030005,-0.042192,0.057538,-0.033311,0.078429,0.046877,-0.030434,-0.088523,0.081267,0.041857
45.794,0.70451,-0.058372,0.11754,-0.079847,0.052556,0.13794,-0.04516,-0.032221,-0.086411,0.084755,0.034883
37.081,0.55204,-0.10378,0.15566,0.0016974,-0.0086633,0.21129,-0.059915,-0.033999,-0.08419,0.088005,0.027736
63.85,1.4489,0.12632,-0.041948,-0.014363,0.06332,0.099304,0.075455,-0.035765,-0.081865,0.091009,0.02045
38.368,0.25005,0.052748,-0.045766,-0.031712,0.014972,0.056876,-0.022646,-0.037521,-0.079437,0.093758,0.013063
34.806,0.1775,0.11558,-0.076911,0.003938,0.034104,0.09569,0.013883,-0.039265,-0.076911,0.096243,0.0056099
31.482,0.21019,0.14284,-0.039257,-0.029276,0.080006,0.046089,0.056628,-0.040996,-0.074289,0.098459,-0.0018707
30.837,0.22329,0.097052,-0.031939,-0.029969,-0.032182,-0.13752,0.011624,-0.042715,-0.071574,0.1004,-0.009342
30.486,0.21021,-0.0153,0.017594,0.031606,-0.068541,-0.15747,-0.055879,-0.04442,-0.06877,0.10206,-0.016767
25.046,0.17815,-0.045162,0.0018794,0.11214,-0.07796,-0.16738,0.035702,-0.046112,-0.065881,0.10343,-0.024108
33.045,0.48503,-0.12692,0.10371,0.065047,-0.14412,-0.081191,0.050244,-0.047789,-0.062909,0.10451,-0.031329
41.605,0.67132,0.044552,-0.071151,-0.003162,-0.020102,0.007455,-0.066512,-0.049452,-0.059859,0.1053,-0.038394
33.131,0.3034,0.060052,-0.11959,0.014494,-0.11225,0.03933,0.069946,-0.051099,-0.056734,0.1058,-0.045268
29.93,0.38301,0.027586,-0.038164,-0.012331,-0.042953,-0.052734,0.036519,-0.05273,-0.053539,0.106,-0.051916
28.404,0.12503,-0.024683,-0.0012651,0.022354,-0.010945,-0.042266,0.085202,-0.054344,-0.050277,0.1059,-0.058306
27.611,0.23595,-0.050622,-0.00018365,-0.015874,-0.082555,-0.055383,0.093572,-0.055942,-0.046952,0.1055,-0.064405
27.489,0.29851,-0.027067,0.0031402,-0.014569,-0.021512,-0.056564,0.059278,-0.057522,-0.043569,0.10481,-0.070183
24.699,0.13111,-0.039552,0.0067533,-0.03927,-0.048272,-0.10197,0.021998,-0.059085,-0.040132,0.10382,-0.075612
27.933,0.10338,-0.10434,0.00445,0.045306,-0.059302,-0.052411,0.016697,-0.060629,-0.036644,0.10255,-0.080664
28.195,0.12297,-0.10051,-0.02342,0.040581,-5.9771e-05,-0.074424,0.1578,-0.062154,-0.033111,0.10098,-0.085314
37.203,0.52768,0.076758,0.022528,-0.12152,0.051619,-0.064006,-0.027991,-0.063659,-0.029537,0.099137,-0.089539
38.96,0.43632,-0.021782,0.019856,-0.16833,-0.12405,-0.1266,-0.0709,-0.065145,-0.025926,0.097012,-0.093318
64.17,1.6268,-0.201,0.32702,-0.043928,-0.08144,0.1498,-0.080085,-0.066611,-0.022283,0.094616,-0.096632
46.925,0.61565,-0.21222,0.2808,0.0090142,-0.096432,0.22487,0.06692,-0.068056,-0.018611,0.091954,-0.099464
61.9,1.3343,-0.13643,0.045225,-0.092738,-0.013718,0.010719,-0.015547,-0.069479,-0.014917,0.089035,-0.1018
49.04,0.94104,0.0016257,-0.059186,0.016726,0.11303,0.043232,-0.26291,-0.070881,-0.011204,0.085865,-0.10363
35.891,0.3835,0.046774,-0.12583,0.11952,0.12272,0.054753,-0.088874,-0.072261,-0.0074771,0.082456,-0.10494
29.605,0.1536,0.023732,-0.065111,0.097186,0.15503,0.012161,0.0097883,-0.073619,-0.0037409,0.078815,-0.10574
27.098,0.16941,0.054503,-0.09859,0.10261,0.12607,0.047558,-0.027403,-0.074953,-0,0.074953,-0.106
27.111,0.061041,0.0514,-0.044798,0.10374,0.16638,0.027211,0.024313,-0.076264,0.0037409,0.070881,-0.10574
29.044,0.24902,0.13832,0.045824,0.024102,0.15528,0.030467,0.049819,-0.077552,0.0074771,0.066611,-0.10494
32.014,0.17793,0.064884,0.019474,-0.065828,0.099185,-0.12569,-0.09367,-0.078815,0.011204,0.062154,-0.10363
28.002,0.10881,0.03654,-0.036516,-0.0022952,0.12537,-0.032833,-0.11507,-0.080054,0.014917,0.057522,-0.1018
28.839,0.12117,0.01182,-0.0072551,-0.0043567,0.11794,-0.025137,0.048783,-0.081267,0.018611,0.05273,-0.099464
32.357,0.17936,-0.021252,-0.063427,-0.082748,0.11259,-0.073518,-0.061519,-0.082456,0.022283,0.047789,-0.096632
35.644,0.22545,0.039811,0.013647,0.034216,0.082952,0.011199,-0.10963,-0.083618,0.025926,0.042715,-0.093318
32.846,0.29294,0.074849,0.018585,0.12972,0.10289,0.058006,0.034275,-0.084755,0.029537,0.037521,-0.089539
30.994,0.22851,0.17236,0.11639,0.046282,-0.0023693,0.0067112,0.020394,-0.085865,0.033111,0.032221,-0.085314
27.807,0.27515,0.12759,0.029938,0.049186,-0.1588,0.04967,-0.020354,-0.086949,0.036644,0.026832,-0.080664
29.398,0.27929,0.11474,-0.036084,0.086936,-0.26522,0.081819,0.041789,-0.088005,0.040132,0.021367,-0.075612
34.043,0.17897,0.017244,-0.11616,0.018273,-0.25013,0.023466,0.029905,-0.089035,0.043569,0.015842,-0.070183
33.24,0.34269,-0.028792,-0.2183,-0.057598,-0.30885,0.028238,0.076182,-0.090036,0.046952,0.010273,-0.064405
31.799,0.38071,-0.057162,-0.15971,-0.050194,-0.10841,0.058622,0.12603,-0.091009,0.050277,0.0046756,-0.058306
33.747,0.2136,-0.10103,-0.12424,-0.10702,-0.068469,-0.09674,0.12667,-0.091954,0.053539,-0.0009354,-0.051916
34.812,0.25464,-0.015726,-0.073148,-0.061323,-0.021612,-0.031555,0.090044,-0.09287,0.056734,-0.0065437,-0.045268
31.782,0.2361,-0.043136,-0.076785,-0.095635,-0.03053,-0.037924,0.094057,-0.093758,0.059859,-0.012134,-0.038394
57.229,1.2707,-0.17763,0.094383,-0.22945,0.081335,-0.011718,-0.1214,-0.094616,0.062909,-0.01769,-0.031329
42.451,0.5244,-0.11781,0.053413,-0.16924,0.17477,0.097161,-0.0096558,-0.095444,0.065881,-0.023196,-0.024108
53.411,0.95679,-0.031934,-0.082193,-0.11383,0.045139,0.046836,0.061198,-0.096243,0.06877,-0.028638,-0.016767
35.001,0.24503,-0.042638,-0.054861,-0.068053,-0.02609,-0.057624,-0.14662,-0.097012,0.071574,-0.033999,-0.009342
29.583,0.26628,-0.12099,-0.094767,0.026504,0.072287,-0.0054566,-0.10338,-0.097751,0.074289,-0.039265,-0.0018707
30.782,0.17891,-0.11516,-0.0050804,0.065169,0.14596,0.030542,0.03941,-0.098459,0.076911,-0.04442,0.0056099
46.148,0.4743,0.04548,0.081371,0.050238,0.1281,0.032796,0.12499,-0.099137,0.079437,-0.049452,0.013063
35.644,0.30974,0.11849,0.19395,-0.010225,-0.071392,-0.012673,0.0072944,-0.099784,0.081865,-0.054344,0.02045
30.395,0.11871,0.086886,0.22411,0.079953,-0.0831,-0.075609,-0.10906,-0.1004,0.08419,-0.059085,0.027736
27.559,0.3172,0.059523,0.18902,0.20286,-0.023106,-0.076539,0.004125,-0.10098,0.086411,-0.063659,0.034883
30.619,0.16931,0.0718,0.18878,0.14383,-0.022251,0.019301,0.09495,-0.10154,0.088523,-0.068056,0.041857
34.243,0.32277,0.12449,0.11829,0.035376,-0.088847,-0.033621,0.0082212,-0.10206,0.090526,-0.072261,0.048622
32.038,0.14128,0.071953,0.046832,0.13964,-0.15136,-0.07355,-0.070909,-0.10255,0.092416,-0.076264,0.055145
32.082,0.14557,0.099229,0.11995,0.17501,-0.074648,0.017835,0.06567,-0.10301,0.09419,-0.080054,0.061394
33.23,0.32141,0.063332,0.09944,0.11906,-0.062256,-0.085211,0.05084,-0.10343,0.095848,-0.083618,0.067336
44.232,0.51723,0.023946,0.031181,0.041292,0.028241,-0.10612,-0.078354,-0.10382,0.097386,-0.086949,0.072943
69.221,1.9501,-0.30311,0.20929,-0.033562,0.035661,0.13482,-0.10257,-0.10418,0.098802,-0.090036,0.078186
65.296,1.446,-0.2017,-0.08044,-0.11431,0.07859,0.094716,-0.015597,-0.10451,0.1001,-0.09287,0.08304
60.306,0.65457,0.084587,-0.063416,-0.064779,-0.028723,-0.0030266,-0.084417,-0.10481,0.10126,-0.095444,0.087481
38.894,0.25582,-0.023693,-0.11194,-0.053643,-0.061347,0.0656,-0.11626,-0.10507,0.10231,-0.097751,0.091485
32.09,0.10826,-0.0048857,-0.14936,0.057903,-0.044803,0.026263,-0.0078166,-0.1053,0.10322,-0.099784,0.095034
34.881,0.19892,-0.042523,-0.12725,-0.026857,0.0046557,0.023245,0.062242,-0.1055,0.10401,-0.10154,0.098109
32.642,0.32493,0.062762,-0.082525,-0.0056964,0.031506,0.031968,0.045673,-0.10567,0.10467,-0.10301,0.1007
31.213,0.55369,-0.020913,-0.060009,-0.070712,0.072439,0.013281,0.024832,-0.1058,0.10519,-0.10418,0.10278
25.979,0.27049,0.058823,-0.077389,-0.10839,0.044011,-0.044273,-0.0060466,-0.1059,0.10559,-0.10507,0.10435
25.15,0.22013,0.031375,-0.042488,-0.011621,0.080596,-0.0028022,0.015497,-0.10596,0.10585,-0.10567,0.10541
23.259,0.099101,-0.00085067,-0.059716,-0.059357,0.080519,-0.054667,0.088224,-0.106,0.10598,-0.10596,0.10593
