,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,pattern_subset,pattern_subset_type,prec_type,snr_rel,perm_num,n_runs
0,V1_left_mean,V1_left_mean,0.2575520332045077,0.12779791088750944,1,0,-0.28856615729186036,0.2943686703969531,1,,,,,,,169,137,181,217,157,5,serial,instance-based,0.5,2,2
1,V1_left_mean,V1_left_mean,0.4647892185090783,0.09863295020767224,1,0,0.14485768338122182,0.4797371267998223,1,,,,,,,169,137,181,217,157,5,random,instance-based,0.5,2,2
2,V1_left_mean,V1_left_mean,0.353758791138012,0.05941057193018194,1,0,-0.1543772177468882,0.36917405805620523,1,,,,,,,169,137,181,217,157,10,serial,instance-based,0.5,2,2
3,V1_left_mean,V1_left_mean,0.4393535164604556,0.07037860725718356,1,0,0.032813032552586135,0.45380206019568203,1,,,,,,,169,137,181,217,157,10,random,instance-based,0.5,2,2
4,V1_left_mean,V1_left_mean,0.40010695567053595,0.02750107648375212,1,19,-0.08140980692392336,0.4090130950884053,1,,,,,,,169,137,181,217,157,25,serial,instance-based,0.5,2,2
5,V1_left_mean,V1_left_mean,0.46125042719465215,0.031173631340189138,1,19,0.04697091099742809,0.4664806636861399,1,,,,,,,169,137,181,217,157,25,random,instance-based,0.5,2,2
6,V1_left_mean,V1_left_mean,0.44154648094779303,0.019003184636926046,1,19,0.0008601150427608815,0.44666644390316956,1,,,,,,,169,137,181,217,157,50,serial,instance-based,0.5,2,2
7,V1_left_mean,V1_left_mean,0.2500963828026517,0.13593389964974664,1,0,-0.2156288634100166,0.28432479914923864,1,,-0.014481784590806806,0.07369077212593744,0.04867456400034376,-0.014628484806602001,0.015219763059627823,169,137,181,217,157,5,serial,instance-based,0.5,2,4
8,V1_left_mean,V1_left_mean,0.2797017488279903,0.16497175935405914,1,0,-0.30517903139870217,0.3110505729069931,1,,-0.014481784590806806,0.07369077212593744,0.04867456400034376,-0.014628484806602001,0.015219763059627823,169,137,181,217,157,5,random,instance-based,0.5,2,4
9,V1_left_mean,V1_left_mean,0.4155852321727867,0.053531866528836486,1,0,-0.028948286320833072,0.4242044591170454,1,,-0.014481784590806806,0.07369077212593744,0.04867456400034376,-0.014628484806602001,0.015219763059627823,169,137,181,217,157,10,serial,instance-based,0.5,2,4
10,V1_left_mean,V1_left_mean,0.537049671959731,0.1077559200964894,1,0,0.2168216754932792,0.546112994985851,1,,-0.014481784590806806,0.07369077212593744,0.04867456400034376,-0.014628484806602001,0.015219763059627823,169,137,181,217,157,10,random,instance-based,0.5,2,4
11,V1_left_mean,V1_left_mean,0.4319211519589353,0.037126275773788124,1,19,-0.01938110266088625,0.4370561096411792,1,,-0.014481784590806806,0.07369077212593744,0.04867456400034376,-0.014628484806602001,0.015219763059627823,169,137,181,217,157,25,serial,instance-based,0.5,2,4
12,V1_left_mean,V1_left_mean,0.4384424756868312,0.04464529998857039,1,19,-0.010536634746190198,0.44098052458205395,1,,-0.014481784590806806,0.07369077212593744,0.04867456400034376,-0.014628484806602001,0.015219763059627823,169,137,181,217,157,25,random,instance-based,0.5,2,4
13,V1_left_mean,V1_left_mean,0.45854419600338003,0.023329766246052097,1,19,0.03173754739756409,0.46096656918949097,1,,-0.014481784590806806,0.07369077212593744,0.04867456400034376,-0.014628484806602001,0.015219763059627823,169,137,181,217,157,50,serial,instance-based,0.5,2,4
14,V1_left_mean,V1_left_mean,0.4636085623447689,0.2211968388643987,1,0,0.13515121913931663,0.478831513937161,1,,0.1121157796948266,-0.08211708572987413,0.0858862217072906,0.24134279515752166,-0.05242198996102816,169,137,181,217,157,5,serial,instance-based,0.5,2,8
15,V1_left_mean,V1_left_mean,0.7035107405360301,0.07667918752336811,1,0,0.5933476527007685,0.707522924181261,1,,0.1121157796948266,-0.08211708572987413,0.0858862217072906,0.24134279515752166,-0.05242198996102816,169,137,181,217,157,5,random,instance-based,0.5,2,8
16,V1_left_mean,V1_left_mean,0.4274892261301626,0.06755494811887146,1,0,0.02042847287485266,0.44072745677601355,1,,0.1121157796948266,-0.08211708572987413,0.0858862217072906,0.24134279515752166,-0.05242198996102816,169,137,181,217,157,10,serial,instance-based,0.5,2,8
17,V1_left_mean,V1_left_mean,0.3889945286697867,0.06951681487532059,1,0,-0.07740346438092857,0.39877424002031564,1,,0.1121157796948266,-0.08211708572987413,0.0858862217072906,0.24134279515752166,-0.05242198996102816,169,137,181,217,157,10,random,instance-based,0.5,2,8
18,V1_left_mean,V1_left_mean,0.48082658804450357,0.033686766225591254,1,19,0.08702742614550309,0.48389259335699825,1,,0.1121157796948266,-0.08211708572987413,0.0858862217072906,0.24134279515752166,-0.05242198996102816,169,137,181,217,157,25,serial,instance-based,0.5,2,8
