,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
21,V1_left,V2_left,0.3757752886242593,0.18727188368587158,0,0,0.30578772399691445,0.5905655327941477,1,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,10,instance-based,0.1,1,32
22,V1_left,PHA_right,0.061567316638767876,0.11156038407672106,0,0,0.05585274711251681,0.4708511351256747,1,0.5776591945717247,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,20,instance-based,0.1,1,32
23,V1_left,VMV_right,0.09371053243038233,0.07328592424548334,0,0,-0.02178254991754433,0.4356480206738813,1,0.15393737656861028,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,30,instance-based,0.1,1,32
24,V1_left,V3_left,0.17440953821295854,0.06884891947378957,0,0,0.0988535131479352,0.49234747188349265,1,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,50,instance-based,0.1,1,32
25,V1_left,V1_right,0.13780748090281672,0.17055472067134902,0,0,0.10647351516370997,0.4533696644171824,1,,,,,,,169,137,181,217,157,cosine,5,instance-based,0.1,2,2
26,V1_left,PHA_left,0.09416039685563067,0.13837144726695763,0,0,0.04420673851500062,0.44647404953259184,1,0.9425242296349734,,,,,,169,137,181,217,157,cosine,10,instance-based,0.1,2,2
27,V1_left,V1_right,0.13694988410528802,0.1067624342302598,0,0,0.1318694862536526,0.50226360616856,1,0.8551413416337386,,,,,,169,137,181,217,157,cosine,20,instance-based,0.1,2,2
28,V1_left,V1_right,0.18787864726793313,0.08090644658042685,0,0,0.12670979324811335,0.5016468885056788,1,0.21485061843451936,,,,,,169,137,181,217,157,cosine,30,instance-based,0.1,2,2
29,V1_left,V1_right,0.09073989624511883,0.06028911081167538,0,0,0.052301941819856666,0.4693738069485666,1,0.3859207187072733,,,,,,169,137,181,217,157,cosine,50,instance-based,0.1,2,2
30,V1_left,PHA_right,-0.34115899709001063,0.18371884678885403,0,0,0.22243857671312192,0.5178143132193417,0,,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,5,instance-based,0.1,2,4
31,V1_left,MT+MST_left,0.28496389794181515,0.118382042669701,0,0,0.0601092013092408,0.4596794051403186,1,,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,10,instance-based,0.1,2,4
32,V1_left,FFC_right,-0.06495246777519045,0.0700613143206864,0,0,0.0004319625551763537,0.44547644269750963,0,0.577239320259471,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,20,instance-based,0.1,2,4
33,V1_left,IT_left,0.038354132674484655,0.048724274444771634,0,0,-0.026214379834396867,0.43195893447299294,1,0.7443468088079876,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,30,instance-based,0.1,2,4
34,V1_left,MT+MST_left,0.036662928200326794,0.05388380820414501,0,0,0.026717846111718714,0.4578739767148179,1,0.9726825263667267,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,50,instance-based,0.1,2,4
35,V1_left,IT_right,0.07423631139767684,0.2926034340501117,0,0,0.4465305902631883,0.646208716138026,0,,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,5,instance-based,0.1,2,8
36,V1_left,V4_left,0.27594158505206523,0.15796858558316046,0,0,0.050668928605267255,0.46859359238871,1,,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,10,instance-based,0.1,2,8
37,V1_left,V1_right,0.1079412445820788,0.10242293271357934,0,0,0.054792302712631566,0.4691727298976545,1,0.7051235133139042,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,20,instance-based,0.1,2,8
38,V1_left,MT+MST_right,0.08448052732400475,0.047792533264793984,0,0,-0.08527231845164093,0.4078750187335072,1,0.019138519997250247,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,30,instance-based,0.1,2,8
39,V1_left,V4_right,0.1633196447011428,0.05936949854894446,0,0,0.061562813606359686,0.4742387309986159,1,0.013760186911942807,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,50,instance-based,0.1,2,8
40,V1_left,IT_left,0.19212888296588107,0.21087015816594373,0,0,0.1558307390853655,0.4358269464989154,1,,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,5,instance-based,0.1,2,16
41,V1_left,FFC_right,0.33125075687159744,0.11031269719332346,0,0,0.10220564475404023,0.4806648147875636,1,,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,10,instance-based,0.1,2,16
42,V1_left,FFC_right,0.043562606154485706,0.09533347250662354,0,0,0.011904070802816552,0.4494956840519228,1,0.8010577567566952,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,20,instance-based,0.1,2,16
43,V1_left,PHA_right,0.16740892207030364,0.07091506145794625,0,0,0.0972171993439803,0.4904545627917006,1,0.4432716607870999,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,30,instance-based,0.1,2,16
44,V1_left,FFC_left,0.10661349090895683,0.047764808602866776,0,0,0.008929109540387151,0.45026850873043894,1,0.12054727533148046,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,50,instance-based,0.1,2,16
45,V1_left,PHA_left,-0.3069521651282254,0.0866734252224253,0,0,0.13700711551642816,0.46167874335461506,0,,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,5,instance-based,0.1,2,32
46,V1_left,MT+MST_right,0.18353202501359048,0.15119203026036496,0,0,0.04713604010431803,0.4530175220741629,1,,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,10,instance-based,0.1,2,32
47,V1_left,V1_right,0.18785148307999236,0.08467512488757958,0,0,0.007469481926103751,0.44650749929390715,1,8.337723602847014e-05,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,20,instance-based,0.1,2,32
48,V1_left,VMV_left,0.0820563668857623,0.06796001922943448,0,0,-0.03584973996873458,0.4295556443618295,1,0.1665639543166053,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,30,instance-based,0.1,2,32
49,V1_left,V3_right,0.1278611709311146,0.0594198196198997,0,0,0.01096054135107513,0.4511629845687216,1,0.047642740492918056,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,50,instance-based,0.1,2,32
50,V1_left,VVC_left,0.6663510396994795,0.08648411822175513,0,0,0.6140681047195778,0.720216016200782,1,,,,,,,169,137,181,217,157,cosine,5,instance-based,1.0,1,2
51,V1_left,V1_left,0.5715585103072425,0.06930061494609735,1,0,0.43162355251414475,0.6471638026997123,1,,,,,,,169,137,181,217,157,cosine,10,instance-based,1.0,1,2
52,V1_left,V1_left,0.6808036344115153,0.03207146377903257,1,9,0.5638890707099504,0.73301329773147,1,,,,,,,169,137,181,217,157,cosine,20,instance-based,1.0,1,2
53,V1_left,V1_left,0.6015956638664752,0.04234640483793084,1,7,0.4787191732469747,0.6857284032671224,1,,,,,,,169,137,181,217,157,cosine,30,instance-based,1.0,1,2
54,V1_left,V1_left,0.5985862144241579,0.031089937037417602,1,16,0.48986829303296636,0.692242131104347,1,,,,,,,169,137,181,217,157,cosine,50,instance-based,1.0,1,2
55,V1_left,V1_left,0.6228337349296883,0.05834849405972034,1,0,0.4589398114498785,0.6448765886990409,1,,0.023328033251258408,-0.006174904129666411,0.08920169072438847,0.2301439253843092,0.06802321023581825,169,137,181,217,157,cosine,5,instance-based,1.0,1,4
56,V1_left,V3_left,0.6569860028243322,0.08509551712662479,0,0,0.5700063363579619,0.7152476979400051,1,,0.023328033251258408,-0.006174904129666411,0.08920169072438847,0.2301439253843092,0.06802321023581825,169,137,181,217,157,cosine,10,instance-based,1.0,1,4
57,V1_left,V1_left,0.7558184142415172,0.04291561810173161,1,11,0.6977618205519069,0.8087260958598204,1,,0.023328033251258408,-0.006174904129666411,0.08920169072438847,0.2301439253843092,0.06802321023581825,169,137,181,217,157,cosine,20,instance-based,1.0,1,4
58,V1_left,V1_left,0.74436414217672,0.03692150924270917,1,16,0.6773355750574354,0.79624793142713,1,,0.023328033251258408,-0.006174904129666411,0.08920169072438847,0.2301439253843092,0.06802321023581825,169,137,181,217,157,cosine,30,instance-based,1.0,1,4
59,V1_left,V1_left,0.7285635137157604,0.028787500231878375,1,17,0.655527466522459,0.7824517931371081,1,,0.023328033251258408,-0.006174904129666411,0.08920169072438847,0.2301439253843092,0.06802321023581825,169,137,181,217,157,cosine,50,instance-based,1.0,1,4
60,V1_left,V3_left,0.718390935166869,0.09870215146418677,0,0,0.6393680256817873,0.7269724047914898,1,,0.12736132173780204,0.10095919747353455,0.14500295480205638,0.24472530525989236,-0.013230339991468592,169,137,181,217,157,cosine,5,instance-based,1.0,1,8
61,V1_left,V3_left,0.8999229578431163,0.02372752235752971,0,0,0.8804173361855631,0.9235335877584762,1,,0.12736132173780204,0.10095919747353455,0.14500295480205638,0.24472530525989236,-0.013230339991468592,169,137,181,217,157,cosine,10,instance-based,1.0,1,8
62,V1_left,V1_left,0.8631437013503225,0.03281007004284709,1,16,0.8279168687496894,0.8896644702546921,1,,0.12736132173780204,0.10095919747353455,0.14500295480205638,0.24472530525989236,-0.013230339991468592,169,137,181,217,157,cosine,20,instance-based,1.0,1,8
63,V1_left,V1_left,0.8772549244273838,0.016462118422174984,1,17,0.8488872989786457,0.9038516615234856,1,,0.12736132173780204,0.10095919747353455,0.14500295480205638,0.24472530525989236,-0.013230339991468592,169,137,181,217,157,cosine,30,instance-based,1.0,1,8
64,V1_left,V1_left,0.8616178280000893,0.017509057782036423,1,19,0.8242007780239728,0.8881045203326562,1,,0.12736132173780204,0.10095919747353455,0.14500295480205638,0.24472530525989236,-0.013230339991468592,169,137,181,217,157,cosine,50,instance-based,1.0,1,8
65,V1_left,V1_left,0.9815926054185113,0.006811622931883792,1,0,0.9769935691869565,0.985251156245015,1,,0.4214439105877528,0.32354764741144876,0.3048237101813709,0.46969449115505635,-0.01182915349747953,169,137,181,217,157,cosine,5,instance-based,1.0,1,16
66,V1_left,V1_left,0.9465411338825364,0.008725875937529165,1,0,0.9331070301443086,0.9572782254749884,1,,0.4214439105877528,0.32354764741144876,0.3048237101813709,0.46969449115505635,-0.01182915349747953,169,137,181,217,157,cosine,10,instance-based,1.0,1,16
67,V1_left,V1_left,0.9384393228100792,0.009480513181925826,1,19,0.917584361328382,0.9473205133794587,1,,0.4214439105877528,0.32354764741144876,0.3048237101813709,0.46969449115505635,-0.01182915349747953,169,137,181,217,157,cosine,20,instance-based,1.0,1,16
68,V1_left,V1_left,0.943640586018703,0.006412834371214042,1,19,0.9264176238268911,0.9530373947945374,1,,0.4214439105877528,0.32354764741144876,0.3048237101813709,0.46969449115505635,-0.01182915349747953,169,137,181,217,157,cosine,30,instance-based,1.0,1,16
69,V1_left,V1_left,0.9485234051668194,0.00534212818962358,1,19,0.9326171453576059,0.9570027283186227,1,,0.4214439105877528,0.32354764741144876,0.3048237101813709,0.46969449115505635,-0.01182915349747953,169,137,181,217,157,cosine,50,instance-based,1.0,1,16
70,V1_left,V2_left,0.9808956415473516,0.007617683271707235,0,0,0.973130577933101,0.9828061901894819,1,,0.6850473857407204,0.5160019101487153,0.6963348274701865,0.7071133185918397,0.25313604034918535,169,137,181,217,157,cosine,5,instance-based,1.0,1,32
71,V1_left,V1_left,0.9798161888318824,0.0032201213556823263,1,0,0.9719198702339079,0.9820662613057564,1,,0.6850473857407204,0.5160019101487153,0.6963348274701865,0.7071133185918397,0.25313604034918535,169,137,181,217,157,cosine,10,instance-based,1.0,1,32
72,V1_left,V1_left,0.9783567034370223,0.003891218038393646,1,19,0.9718858991762331,0.9820438803221668,1,,0.6850473857407204,0.5160019101487153,0.6963348274701865,0.7071133185918397,0.25313604034918535,169,137,181,217,157,cosine,20,instance-based,1.0,1,32
73,V1_left,V1_left,0.9779151945650686,0.00260081446542777,1,19,0.96991243303941,0.9807928954237678,1,,0.6850473857407204,0.5160019101487153,0.6963348274701865,0.7071133185918397,0.25313604034918535,169,137,181,217,157,cosine,30,instance-based,1.0,1,32
74,V1_left,V1_left,0.9777451500650352,0.002032791696908428,1,19,0.9696530932167413,0.9806302038605191,1,,0.6850473857407204,0.5160019101487153,0.6963348274701865,0.7071133185918397,0.25313604034918535,169,137,181,217,157,cosine,50,instance-based,1.0,1,32
75,V1_left,V1_left,0.5793557943961272,0.14770542533218436,1,0,0.3928252576578314,0.6362634794939221,1,,,,,,,169,137,181,217,157,cosine,5,instance-based,1.0,2,2
76,V1_left,V1_left,0.7537581538349472,0.07773470006272193,1,0,0.6667446939839721,0.791826911853004,1,,,,,,,169,137,181,217,157,cosine,10,instance-based,1.0,2,2
77,V1_left,V1_left,0.5968224591379545,0.06589666014939068,1,0,0.48848951206730445,0.6899833668520154,1,,,,,,,169,137,181,217,157,cosine,20,instance-based,1.0,2,2
78,V1_left,V1_left,0.593321278215697,0.05211171649253563,1,17,0.47524891962182036,0.6820321451928291,1,,,,,,,169,137,181,217,157,cosine,30,instance-based,1.0,2,2
79,V1_left,V1_left,0.567870718260997,0.03756723088636568,1,19,0.4456923333693577,0.6660379573814511,1,,,,,,,169,137,181,217,157,cosine,50,instance-based,1.0,2,2
80,V1_left,VMV_right,0.8311627986588971,0.09932997800861876,0,0,0.7759517530632426,0.8442848470518765,1,,0.10711008224476148,0.06908632605912939,-0.009003622812250579,0.12382809608593584,-0.00278540092672934,169,137,181,217,157,cosine,5,instance-based,1.0,2,4
81,V1_left,V1_left,0.6795174085660941,0.07464464315053569,1,0,0.604536728247019,0.7519040937816626,1,,0.10711008224476148,0.06908632605912939,-0.009003622812250579,0.12382809608593584,-0.00278540092672934,169,137,181,217,157,cosine,10,instance-based,1.0,2,4
82,V1_left,V1_left,0.7170191936687239,0.038434099216683774,1,14,0.6490941705872497,0.7812402904267055,1,,0.10711008224476148,0.06908632605912939,-0.009003622812250579,0.12382809608593584,-0.00278540092672934,169,137,181,217,157,cosine,20,instance-based,1.0,2,4
83,V1_left,V1_left,0.7025419734065277,0.04161300591665612,1,16,0.6260322082005996,0.7657808102571164,1,,0.10711008224476148,0.06908632605912939,-0.009003622812250579,0.12382809608593584,-0.00278540092672934,169,137,181,217,157,cosine,30,instance-based,1.0,2,4
84,V1_left,V1_left,0.7157488091129737,0.02563854531045249,1,18,0.6382957661892579,0.77242429020512,1,,0.10711008224476148,0.06908632605912939,-0.009003622812250579,0.12382809608593584,-0.00278540092672934,169,137,181,217,157,cosine,50,instance-based,1.0,2,4
85,V1_left,V3_left,0.4972785319571757,0.1134748313805537,0,0,0.2687693567773423,0.5266619416770005,1,,0.2635122607408363,0.015056995043400564,0.10054309882606534,0.23072697753880747,-0.05721557796054923,169,137,181,217,157,cosine,5,instance-based,1.0,2,8
86,V1_left,V1_left,0.9015830019850039,0.03864528638558591,1,0,0.8795269338256588,0.923264010929487,1,,0.2635122607408363,0.015056995043400564,0.10054309882606534,0.23072697753880747,-0.05721557796054923,169,137,181,217,157,cosine,10,instance-based,1.0,2,8
87,V1_left,V1_left,0.8725808860682019,0.02544731970350139,1,13,0.8439088558423792,0.901172342510636,1,,0.2635122607408363,0.015056995043400564,0.10054309882606534,0.23072697753880747,-0.05721557796054923,169,137,181,217,157,cosine,20,instance-based,1.0,2,8
88,V1_left,V1_left,0.8406448577379765,0.028259399733669446,1,19,0.8070644073886041,0.8780912399182174,1,,0.2635122607408363,0.015056995043400564,0.10054309882606534,0.23072697753880747,-0.05721557796054923,169,137,181,217,157,cosine,30,instance-based,1.0,2,8
89,V1_left,V1_left,0.8636537893229252,0.016611266191749137,1,19,0.8326887691639099,0.8942046072474084,1,,0.2635122607408363,0.015056995043400564,0.10054309882606534,0.23072697753880747,-0.05721557796054923,169,137,181,217,157,cosine,50,instance-based,1.0,2,8
90,V1_left,V1_left,0.9520594293119066,0.013425126443926237,1,0,0.9332190044996225,0.9573259705809919,1,,0.37442309676428726,0.2812922997160235,0.40130716147367873,0.3737162791395763,-0.02896542181591844,169,137,181,217,157,cosine,5,instance-based,1.0,2,16
91,V1_left,V1_left,0.9517654617204846,0.011362093846968268,1,0,0.9341403745062887,0.9579217268659134,1,,0.37442309676428726,0.2812922997160235,0.40130716147367873,0.3737162791395763,-0.02896542181591844,169,137,181,217,157,cosine,10,instance-based,1.0,2,16
92,V1_left,V1_left,0.9360185490429949,0.009321555553152531,1,19,0.9145604922356383,0.9455576197917803,1,,0.37442309676428726,0.2812922997160235,0.40130716147367873,0.3737162791395763,-0.02896542181591844,169,137,181,217,157,cosine,20,instance-based,1.0,2,16
93,V1_left,V1_left,0.9328591910077224,0.010435923361369852,1,19,0.9119542225986728,0.9438601176168967,1,,0.37442309676428726,0.2812922997160235,0.40130716147367873,0.3737162791395763,-0.02896542181591844,169,137,181,217,157,cosine,30,instance-based,1.0,2,16
94,V1_left,V1_left,0.9426262619244258,0.0060450668497568204,1,19,0.9250920462154554,0.9522432513922658,1,,0.37442309676428726,0.2812922997160235,0.40130716147367873,0.3737162791395763,-0.02896542181591844,169,137,181,217,157,cosine,50,instance-based,1.0,2,16
95,V1_left,V1_left,0.979857568315305,0.004129120500370189,1,0,0.973544341394864,0.9830711491975076,1,,0.7039051979943265,0.5316243997036806,0.6404378144013328,0.7076312479089842,0.30376698181107736,169,137,181,217,157,cosine,5,instance-based,1.0,2,32
96,V1_left,V1_left,0.9809067465199377,0.003846904830009073,1,0,0.9730127500898352,0.9827605281684261,1,,0.7039051979943265,0.5316243997036806,0.6404378144013328,0.7076312479089842,0.30376698181107736,169,137,181,217,157,cosine,10,instance-based,1.0,2,32
97,V1_left,V1_left,0.9801677108842142,0.0022632524446013534,1,19,0.9727704568029248,0.9826106601352949,1,,0.7039051979943265,0.5316243997036806,0.6404378144013328,0.7076312479089842,0.30376698181107736,169,137,181,217,157,cosine,20,instance-based,1.0,2,32
98,V1_left,V1_left,0.9767737864320375,0.003000088910112361,1,19,0.9681929598785074,0.9796949657118365,1,,0.7039051979943265,0.5316243997036806,0.6404378144013328,0.7076312479089842,0.30376698181107736,169,137,181,217,157,cosine,30,instance-based,1.0,2,32
99,V1_left,V1_left,0.9761222442014208,0.002268771268191946,1,19,0.9671763640344565,0.9790478786439464,1,,0.7039051979943265,0.5316243997036806,0.6404378144013328,0.7076312479089842,0.30376698181107736,169,137,181,217,157,cosine,50,instance-based,1.0,2,32
100,V1_left,V1_left,0.7033691816122584,0.0984255185569136,1,0,0.6086993900111274,0.727586778808048,1,,,,,,,169,137,181,217,157,cosine,5,instance-based,10.0,1,2
101,V1_left,V2_right,0.7224109961274575,0.0660792317051252,0,0,0.6753241953186744,0.7942852791774472,1,,,,,,,169,137,181,217,157,cosine,10,instance-based,10.0,1,2
102,V1_left,V1_left,0.7077069130744185,0.053875354115263265,1,5,0.6631759066966685,0.7896726601644964,1,,,,,,,169,137,181,217,157,cosine,20,instance-based,10.0,1,2
103,V1_left,V2_left,0.7340314855905673,0.03027341159523124,0,12,0.6641288661469276,0.7908332464588548,1,,,,,,,169,137,181,217,157,cosine,30,instance-based,10.0,1,2
104,V1_left,V1_left,0.6923949925270823,0.02991672256165158,1,17,0.6186232181360022,0.7626212783377195,1,,,,,,,169,137,181,217,157,cosine,50,instance-based,10.0,1,2
105,V1_left,V2_left,0.8897636665732715,0.041529088323080075,0,0,0.8466123840387086,0.899881472890809,1,,0.06575358456153715,0.07778135100202895,0.08855715263866676,0.21305809066396786,-0.05689345616175388,169,137,181,217,157,cosine,5,instance-based,10.0,1,4
106,V1_left,V2_left,0.7820295103329079,0.07501421775621885,0,0,0.7328591033480341,0.8286541699638844,1,,0.06575358456153715,0.07778135100202895,0.08855715263866676,0.21305809066396786,-0.05689345616175388,169,137,181,217,157,cosine,10,instance-based,10.0,1,4
107,V1_left,V3_left,0.8674524407965156,0.02448758168692073,0,12,0.8319129665176779,0.8929455753720382,1,,0.06575358456153715,0.07778135100202895,0.08855715263866676,0.21305809066396786,-0.05689345616175388,169,137,181,217,157,cosine,20,instance-based,10.0,1,4
108,V1_left,V1_left,0.8475884510920808,0.026902379409036913,1,17,0.8071879786067894,0.8772503655319305,1,,0.06575358456153715,0.07778135100202895,0.08855715263866676,0.21305809066396786,-0.05689345616175388,169,137,181,217,157,cosine,30,instance-based,10.0,1,4
