,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
0,V1_left,PHA_left,0.353987332511253,0.10377531730529593,0,0,0.2622530171256165,0.5220860832901796,1,,,,,,,169,137,181,217,157,cosine,5,instance-based,0.1,1,2
1,V1_left,PHA_left,-0.020097650324180195,0.1415333106232431,0,0,0.02247891384175149,0.44684177084692595,0,0.7711375105534621,,,,,,169,137,181,217,157,cosine,10,instance-based,0.1,1,2
2,V1_left,PHA_right,0.08794942342508921,0.059078097913590144,0,0,-0.040388175521729304,0.42615039771203794,1,0.18603568629231093,,,,,,169,137,181,217,157,cosine,20,instance-based,0.1,1,2
3,V1_left,PHA_right,0.025783623422786055,0.061921237614043646,0,0,0.00890305937166411,0.44853617681084235,1,0.9623140253087774,,,,,,169,137,181,217,157,cosine,30,instance-based,0.1,1,2
4,V1_left,IT_left,-0.025668682445165264,0.0483805894033784,0,0,0.027291655931230542,0.4587601621197484,0,0.5380578733691976,,,,,,169,137,181,217,157,cosine,50,instance-based,0.1,1,2
5,V1_left,V3_left,0.2257664442744157,0.17338569726185268,0,0,-0.005101369506663475,0.409317527957607,1,,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,5,instance-based,0.1,1,4
6,V1_left,V1_left,0.10115233623231795,0.13516726130745887,1,0,0.18337957306313013,0.5243519267236914,0,0.5448873858704615,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,10,instance-based,0.1,1,4
7,V1_left,V1_left,0.24458536164553496,0.09101922869082742,1,0,0.14190264971628375,0.5099778748899906,1,0.02677663183604473,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,20,instance-based,0.1,1,4
8,V1_left,V1_left,0.11802611220122622,0.07268428285904477,1,0,0.022510045425379134,0.45510861582433826,1,0.01850228792418651,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,30,instance-based,0.1,1,4
9,V1_left,V1_left,0.13764254528319006,0.054398715505592464,1,0,0.023727630967601818,0.4566616542101512,1,0.00016464981671449053,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,50,instance-based,0.1,1,4
10,V1_left,MT+MST_right,0.6047480929851038,0.2121452913995037,0,0,0.5378740053162916,0.7172827203242833,1,,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,5,instance-based,0.1,1,8
11,V1_left,IT_left,0.10664531114915318,0.0876941760306411,0,0,0.026028804028669878,0.44692379529132165,1,0.7464979891115937,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,10,instance-based,0.1,1,8
12,V1_left,V1_left,0.1359714622719041,0.09585852744278509,1,0,0.042143085083437996,0.46294679314461623,1,0.169990945135704,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,20,instance-based,0.1,1,8
13,V1_left,VMV_right,0.10686926973406839,0.06487704267960655,0,0,0.04596403551599504,0.4665983318126916,1,0.5633097288746662,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,30,instance-based,0.1,1,8
14,V1_left,V1_left,0.10137676633062784,0.06201960158969268,1,0,0.01877152410719971,0.45465957549513286,1,0.13662421624561882,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,50,instance-based,0.1,1,8
15,V1_left,PHA_left,-0.019848554280119172,0.20559448169580968,0,0,0.1888270465174077,0.4947972159930059,0,,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,5,instance-based,0.1,1,16
16,V1_left,V3_left,0.0482714291251446,0.1363295679741696,0,0,0.00568675703363715,0.43975961935513713,1,0.8397998842926986,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,10,instance-based,0.1,1,16
17,V1_left,IT_left,-0.12207809912380076,0.07244547509136455,0,0,-0.09426986119216996,0.40182280058950753,0,0.7118082275564572,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,20,instance-based,0.1,1,16
18,V1_left,V3_left,0.07185426011054773,0.0886390068280436,0,0,0.029003027963708385,0.45741874259224724,1,0.6982120005269858,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,30,instance-based,0.1,1,16
19,V1_left,V3_left,0.08657556282065249,0.06481584305548596,0,0,0.05472051513589217,0.4702573519851749,1,0.7053377228443078,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,50,instance-based,0.1,1,16
20,V1_left,IT_right,-0.06544794008376918,0.20103150581999343,0,0,0.06154056519122602,0.42707315919689703,0,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,5,instance-based,0.1,1,32
21,V1_left,VVC_right,0.2714920534205785,0.1886527010871727,0,0,0.21907128289119088,0.5409470064828618,1,0.2946596437098703,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,10,instance-based,0.1,1,32
22,V1_left,VVC_right,0.17811204758303692,0.10491214015347797,0,0,0.05522986625073614,0.471039029477299,1,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,20,instance-based,0.1,1,32
23,V1_left,V3_left,0.12409374040438728,0.09012948439743064,0,0,0.08408613256411439,0.4843054161928662,1,0.4627060532940661,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,30,instance-based,0.1,1,32
24,V1_left,V3_left,0.17715585901360725,0.07503361037638047,0,0,0.10751869600129203,0.4964969778867513,1,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,50,instance-based,0.1,1,32
25,V1_left,VMV_left,0.43063935244558604,0.11980225874667792,0,0,0.11566294992692389,0.4798672344111281,1,,,,,,,169,137,181,217,157,cosine,5,instance-based,0.1,2,2
26,V1_left,IT_left,-0.006427030371848277,0.1353805951962907,0,0,0.1594553546225183,0.5081168788397143,0,0.3420646649625638,,,,,,169,137,181,217,157,cosine,10,instance-based,0.1,2,2
27,V1_left,V1_right,0.08406239025514994,0.08234888193080955,0,0,-0.05483992172646076,0.4208669821067908,1,0.1840920144652214,,,,,,169,137,181,217,157,cosine,20,instance-based,0.1,2,2
28,V1_left,V1_right,0.15605752714667212,0.08351594733757726,0,0,0.09616839723210562,0.4883037565502183,1,0.2648828566785124,,,,,,169,137,181,217,157,cosine,30,instance-based,0.1,2,2
29,V1_left,V1_right,0.09368883577448238,0.061594340669451665,0,0,0.050506658462964864,0.4684581660251783,1,0.31594691529252183,,,,,,169,137,181,217,157,cosine,50,instance-based,0.1,2,2
30,V1_left,VMV_right,-0.30285306178694993,0.12662137957503594,0,0,0.20289422963694703,0.4918282603943098,0,,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,5,instance-based,0.1,2,4
31,V1_left,PHA_left,0.12479851882146799,0.1428390367813675,0,0,-0.012388066898253914,0.43356058031701583,1,,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,10,instance-based,0.1,2,4
32,V1_left,MT+MST_left,-0.07153601069933706,0.07758737627155154,0,0,-0.05805902444878852,0.4190136162315578,0,0.7471930543705829,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,20,instance-based,0.1,2,4
33,V1_left,PHA_right,0.12661603617346667,0.06597626814146247,0,0,0.05489997404854654,0.4691336532527708,1,0.23837812645411782,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,30,instance-based,0.1,2,4
34,V1_left,MT+MST_left,0.03445961773043887,0.053032327019443486,0,0,0.025680706418640516,0.45738458378429503,1,0.9731971956590206,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,50,instance-based,0.1,2,4
35,V1_left,VMV_left,0.15048854107122597,0.16008716180880936,0,0,-0.014141812721873794,0.40012173426348846,1,,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,5,instance-based,0.1,2,8
36,V1_left,V1_left,0.20457480501894684,0.18576077059496182,1,0,0.22515370400473528,0.5473559108144133,0,0.8469049869780185,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,10,instance-based,0.1,2,8
