,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,pattern_subset,pattern_subset_type,prec_type,snr_rel,perm_num,n_runs
7910,V4_left_mean,V4_right_mean,0.3030153543695923,0.09800913261208222,0,0,-0.09657617256537741,0.33171166780869327,1,,,,,,,106,93,130,141,119,5,serial,res-univariate,2.0,1,2
7911,V4_left_mean,VMV_left_mean,0.3061818774746654,0.22176919853967453,0,0,-0.18314191378479897,0.3596024158850929,1,,,,,,,106,93,130,141,119,5,random,res-univariate,2.0,1,2
7912,V4_left_mean,V4_left_mean,0.490410683962116,0.07562986345805651,1,0,0.20623324877035284,0.5373993177204327,1,,,,,,,106,93,130,141,119,10,serial,res-univariate,2.0,1,2
7913,V4_left_mean,V4_left_mean,0.4347777932498458,0.06691712288538493,1,0,0.04200207331511506,0.4520529839078538,1,,,,,,,106,93,130,141,119,10,random,res-univariate,2.0,1,2
7914,V4_left_mean,V4_left_mean,0.40595500724639544,0.03631646828230402,1,19,-0.007429679386556389,0.44135077608926815,1,,,,,,,106,93,130,141,119,25,serial,res-univariate,2.0,1,2
7915,V4_left_mean,V4_left_mean,0.42490319876131627,0.03207029117762959,1,19,-0.002674202413084113,0.44320253423528355,1,,,,,,,106,93,130,141,119,25,random,res-univariate,2.0,1,2
7916,V4_left_mean,V4_left_mean,0.4154193427782884,0.018960950035915178,1,19,-0.026788038412215286,0.4343199199943109,1,,,,,,,106,93,130,141,119,50,serial,res-univariate,2.0,1,2
7917,V4_left_mean,V4_right_mean,0.2733294713347321,0.19709322553655634,0,0,-0.2681974030046648,0.3407650672458602,1,,,,,,,106,93,130,141,119,5,serial,res-univariate,2.0,1,4
7918,V4_left_mean,V4_left_mean,0.32695146570357786,0.0803975325155966,1,0,-0.045191868449220456,0.3446350438554703,1,,,,,,,106,93,130,141,119,5,random,res-univariate,2.0,1,4
7919,V4_left_mean,V4_left_mean,0.3715801479196467,0.10229249641265709,1,0,-0.10748509804871981,0.3950276753042076,1,,,,,,,106,93,130,141,119,10,serial,res-univariate,2.0,1,4
7920,V4_left_mean,V4_left_mean,0.5185381529279275,0.075845894096383,1,0,0.19251592382338736,0.5301668821709302,1,,,,,,,106,93,130,141,119,10,random,res-univariate,2.0,1,4
7921,V4_left_mean,V4_left_mean,0.3795075207679439,0.027676641025882458,1,19,-0.12616333094094043,0.3906982235133278,1,,,,,,,106,93,130,141,119,25,serial,res-univariate,2.0,1,4
7922,V4_left_mean,V4_left_mean,0.46481272455412725,0.03144424427055533,1,19,0.05462258952857508,0.4706452437822909,1,,,,,,,106,93,130,141,119,25,random,res-univariate,2.0,1,4
7923,V4_left_mean,V4_left_mean,0.43603026391870076,0.016220500577536618,1,19,-0.01233691145305268,0.4403886161221337,1,,,,,,,106,93,130,141,119,50,serial,res-univariate,2.0,1,4
7924,V4_left_mean,V1_left_mean,0.28394578886579697,0.11065726583333717,0,0,-0.0873540344718413,0.36733797344614627,1,,,,,,,106,93,130,141,119,5,serial,res-univariate,2.0,1,8
7925,V4_left_mean,V3_left_mean,0.43048319706464877,0.0880707124606437,0,0,0.1675995823995048,0.4447728397255252,1,,,,,,,106,93,130,141,119,5,random,res-univariate,2.0,1,8
7926,V4_left_mean,V4_left_mean,0.3430416501131495,0.0732164390511484,1,0,-0.06059990369552583,0.40964523766369537,1,,,,,,,106,93,130,141,119,10,serial,res-univariate,2.0,1,8
7927,V4_left_mean,V4_left_mean,0.45719626104201416,0.1095928215356169,1,0,0.1280806947950544,0.48993765015896357,1,,,,,,,106,93,130,141,119,10,random,res-univariate,2.0,1,8
7928,V4_left_mean,V4_left_mean,0.40838083031359107,0.03323465938949085,1,19,-0.004077073192171172,0.441219974843363,1,,,,,,,106,93,130,141,119,25,serial,res-univariate,2.0,1,8
7929,V4_left_mean,V4_left_mean,0.4446062308427493,0.04265026919596693,1,19,0.06261137054312296,0.4703094235128907,1,,,,,,,106,93,130,141,119,25,random,res-univariate,2.0,1,8
7930,V4_left_mean,V4_left_mean,0.45033762810548655,0.02225832148999653,1,19,0.041876028639464664,0.46415831758615084,1,,,,,,,106,93,130,141,119,50,serial,res-univariate,2.0,1,8
