,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,pattern_subset,pattern_subset_type,prec_type,snr_rel,perm_num,n_runs
0,V1_left_mean,V1_left_mean,0.664456919964495,0.17833017567085427,1,0,0.5194752852827633,0.6691718053233642,1,,,,,,,169,137,181,217,157,5,serial,instance-based,0.5,1,2
1,V1_left_mean,V1_left_mean,0.3749781484933133,0.2054628945615572,1,0,-0.02248852027556915,0.3937008994990464,1,,,,,,,169,137,181,217,157,5,random,instance-based,0.5,1,2
2,V1_left_mean,V1_left_mean,0.5960869920962595,0.08461344393621846,1,0,0.3269513359141959,0.600344900289793,1,,,,,,,169,137,181,217,157,10,serial,instance-based,0.5,1,2
3,V1_left_mean,V1_left_mean,0.34799878055774675,0.06457911026066462,1,0,-0.14087031881209477,0.3668684394459633,1,,,,,,,169,137,181,217,157,10,random,instance-based,0.5,1,2
4,V1_left_mean,V1_left_mean,0.4978669031806787,0.03603714279865482,1,19,0.12518603994139302,0.5026027942675262,1,,,,,,,169,137,181,217,157,25,serial,instance-based,0.5,1,2
5,V1_left_mean,V1_left_mean,0.5091399526530166,0.03488948644330506,1,19,0.1439122984552674,0.5110598747729852,1,,,,,,,169,137,181,217,157,25,random,instance-based,0.5,1,2
6,V1_left_mean,V1_left_mean,0.46903004915809043,0.022039140086078875,1,19,0.056502417719816726,0.4718925357533484,1,,,,,,,169,137,181,217,157,50,serial,instance-based,0.5,1,2
7,V1_left_mean,V1_left_mean,0.21123671238256814,0.26953739501839474,1,0,-0.24927113107606547,0.32950620022020355,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,5,serial,instance-based,0.5,1,4
8,V1_left_mean,V1_left_mean,0.5839614418412852,0.11180962336824926,1,0,0.41851131303538175,0.5878667138152807,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,5,random,instance-based,0.5,1,4
9,V1_left_mean,V1_left_mean,0.4660301578242478,0.07065195977746808,1,0,0.09572108846687394,0.47458411373688725,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,10,serial,instance-based,0.5,1,4
10,V1_left_mean,V1_left_mean,0.5225368620970099,0.07703707983393171,1,0,0.20449813612696413,0.5317538485491533,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,10,random,instance-based,0.5,1,4
11,V1_left_mean,V1_left_mean,0.4838971642051299,0.03387660800663445,1,19,0.09365340600984831,0.4871650829260666,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,25,serial,instance-based,0.5,1,4
12,V1_left_mean,V1_left_mean,0.4712240242001941,0.03676009833404486,1,19,0.0725505535174212,0.4758230384604184,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,25,random,instance-based,0.5,1,4
13,V1_left_mean,V1_left_mean,0.49337546443446945,0.027182307090488675,1,19,0.10856865985974185,0.4952401464392933,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,50,serial,instance-based,0.5,1,4
14,V1_left_mean,V1_left_mean,0.24062358701075212,0.11355171065493469,1,0,-0.33221981780139,0.25572773422275097,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,5,serial,instance-based,0.5,1,8
15,V1_left_mean,V1_left_mean,0.4010132942882177,0.15192732153415991,1,0,0.11991406981856288,0.4368842352211476,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,5,random,instance-based,0.5,1,8
16,V1_left_mean,V1_left_mean,0.4520914982205442,0.0548633740134697,1,0,0.07870552466930121,0.4599854332373544,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,10,serial,instance-based,0.5,1,8
17,V1_left_mean,V1_left_mean,0.4254446642991274,0.07129198898765368,1,0,0.005988975837713067,0.4370940002861821,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,10,random,instance-based,0.5,1,8
18,V1_left_mean,V1_left_mean,0.5019793310730505,0.029689045392889763,1,19,0.13430062888115765,0.5041487910096768,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,25,serial,instance-based,0.5,1,8
19,V1_left_mean,V1_left_mean,0.4932400231731952,0.031209359231880337,1,19,0.11087210173065344,0.49544827982400663,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,25,random,instance-based,0.5,1,8
20,V1_left_mean,V1_left_mean,0.5659442894539923,0.025632444493810434,1,19,0.25447609891556716,0.5668147978735802,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,50,serial,instance-based,0.5,1,8
21,V1_left_mean,V1_left_mean,0.4110172748857666,0.17681914174588945,1,0,0.031385298286050564,0.4273981412314555,1,,0.10018791925714776,0.2770639849687225,0.27541004951230774,0.2395011018305609,0.0643489636664412,169,137,181,217,157,5,serial,instance-based,0.5,1,16
22,V1_left_mean,V1_left_mean,0.5939288592974883,0.2591038133609622,1,0,0.3240406336002817,0.598132930290507,1,,0.10018791925714776,0.2770639849687225,0.27541004951230774,0.2395011018305609,0.0643489636664412,169,137,181,217,157,5,random,instance-based,0.5,1,16
23,V1_left_mean,V1_left_mean,0.5498875088911509,0.0630539666483068,1,0,0.24558810883215773,0.556623727095343,1,,0.10018791925714776,0.2770639849687225,0.27541004951230774,0.2395011018305609,0.0643489636664412,169,137,181,217,157,10,serial,instance-based,0.5,1,16
24,V1_left_mean,V1_left_mean,0.6855738316946182,0.10945190920013889,1,0,0.48939080739845614,0.6907600738540602,1,,0.10018791925714776,0.2770639849687225,0.27541004951230774,0.2395011018305609,0.0643489636664412,169,137,181,217,157,10,random,instance-based,0.5,1,16
25,V1_left_mean,V1_left_mean,0.5978938770143765,0.041299632749607504,1,19,0.31971094412831447,0.6008021879687913,1,,0.10018791925714776,0.2770639849687225,0.27541004951230774,0.2395011018305609,0.0643489636664412,169,137,181,217,157,25,serial,instance-based,0.5,1,16
