,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
10187,V4_right,V4_right,0.6271619588029986,0.03489927989848792,1,14,0.5258190783257801,0.7120913178081417,1,,,,,,,96,96,105,124,103,cosine,20,res-univariate,10.0,2,8
10188,V4_right,V4_right,0.5705185618707128,0.03786705833083293,1,17,0.4310189963312216,0.6585371735981065,1,,,,,,,96,96,105,124,103,cosine,30,res-univariate,10.0,2,8
10189,V4_right,V4_right,0.5655076594537101,0.026351865495121838,1,19,0.4376005180061313,0.6624227986660797,1,,,,,,,96,96,105,124,103,cosine,50,res-univariate,10.0,2,8
10190,V4_right,V1_right,0.8800833835668742,0.069770081121142,0,0,0.8445574782985811,0.9004883521443643,1,,,,,,,96,96,105,124,103,cosine,5,res-univariate,10.0,2,16
10191,V4_right,V4_right,0.7750300709889748,0.05886637455822252,1,0,0.6932945546873582,0.8085146221349238,1,,,,,,,96,96,105,124,103,cosine,10,res-univariate,10.0,2,16
10192,V4_right,V4_right,0.8076128511818609,0.0377292580802031,1,19,0.7440052763869519,0.8391079479249979,1,,,,,,,96,96,105,124,103,cosine,20,res-univariate,10.0,2,16
10193,V4_right,V4_right,0.8012531416236814,0.02494785073764467,1,19,0.7308255747179927,0.8318639822068647,1,,,,,,,96,96,105,124,103,cosine,30,res-univariate,10.0,2,16
10194,V4_right,V4_right,0.7800351406491599,0.0176610958540823,1,19,0.6985168779674873,0.8126629010051339,1,,,,,,,96,96,105,124,103,cosine,50,res-univariate,10.0,2,16
10195,V4_right,V4_right,0.95263265856207,0.01987038044082423,1,0,0.927220735491646,0.9535543304790066,1,,,,,,,96,96,105,124,103,cosine,5,res-univariate,10.0,2,32
10196,V4_right,V4_right,0.9261571014394543,0.00957026709536464,1,0,0.8874537186847072,0.9284555962202667,1,,,,,,,96,96,105,124,103,cosine,10,res-univariate,10.0,2,32
10197,V4_right,V4_right,0.891169157112127,0.01749058229211035,1,19,0.8317687932106944,0.8937166572730143,1,,,,,,,96,96,105,124,103,cosine,20,res-univariate,10.0,2,32
10198,V4_right,V4_right,0.9003319199137241,0.010228730748794521,1,19,0.8456860167818699,0.9025660767406185,1,,,,,,,96,96,105,124,103,cosine,30,res-univariate,10.0,2,32
10199,V4_right,V4_right,0.8935560795993069,0.009126933039505979,1,19,0.8344557943430491,0.8956772196900997,1,,,,,,,96,96,105,124,103,cosine,50,res-univariate,10.0,2,32
10200,FFC_left,IT_right,0.14694087379354184,0.09302841693225047,0,0,-0.008000697439567122,0.3518203549195942,1,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,1,2
