,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
0,V1_left,IT_left,0.12358742250794534,0.17107400975054496,0,0,-0.08543772474240598,0.3731054439308059,1,,,,,,,169,137,181,217,157,cosine,5,instance-based,0.1,1,2
1,V1_left,V3_left,0.133097230255835,0.1485318538614438,0,0,-0.036717887659900326,0.4118539521442851,1,9.644482892312567e-07,,,,,,169,137,181,217,157,cosine,10,instance-based,0.1,1,2
2,V1_left,V2_left,0.036877062568814005,0.08155777717707384,0,0,-0.08360976560458565,0.4066105056755041,1,0.29046399591990646,,,,,,169,137,181,217,157,cosine,20,instance-based,0.1,1,2
3,V1_left,PHA_right,0.008234048980387338,0.054817941716062135,0,0,0.009768554137598329,0.4505989555509631,0,0.7313142535524473,,,,,,169,137,181,217,157,cosine,30,instance-based,0.1,1,2
4,V1_left,IT_left,-0.026447517158830883,0.04914303447870129,0,0,0.03703567493301014,0.46316073419323756,0,0.47210101017032735,,,,,,169,137,181,217,157,cosine,50,instance-based,0.1,1,2
5,V1_left,IT_left,0.4016482897393121,0.09282474647838178,0,0,0.10353084380257899,0.4720740541744725,1,,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,5,instance-based,0.1,1,4
6,V1_left,V1_left,0.21564295135101264,0.10447833649467228,1,0,-0.0033509089509687283,0.43082170541868836,1,,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,10,instance-based,0.1,1,4
7,V1_left,V1_left,0.1781646991655796,0.08466360595911646,1,0,0.03552808508571326,0.45778087354717695,1,0.04625594840008218,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,20,instance-based,0.1,1,4
8,V1_left,V1_left,0.14762223860734217,0.06622358000148303,1,0,-0.013836640755176625,0.43931468808376306,1,0.00010679868358742794,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,30,instance-based,0.1,1,4
9,V1_left,V1_left,0.13880362295522553,0.0566230911431594,1,0,0.023736650951908054,0.45671707739057704,1,0.0002997565913172018,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,50,instance-based,0.1,1,4
10,V1_left,IT_right,-0.061415309932939664,0.1454972830700912,0,0,0.2822477659999276,0.5584677812660169,0,,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,5,instance-based,0.1,1,8
11,V1_left,IT_right,-0.013272842500278957,0.0715558811092711,0,0,-0.2630244088401864,0.330411380063538,1,0.3942396701823794,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,10,instance-based,0.1,1,8
12,V1_left,V3_left,0.2143830649710392,0.07579503013853452,0,0,0.012809809937510942,0.44893422902472774,1,0.0035181594056208354,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,20,instance-based,0.1,1,8
13,V1_left,IT_right,-0.002147028277868333,0.06494943209165842,0,0,-0.0021447303279795663,0.4444908999927279,0,0.927581819905902,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,30,instance-based,0.1,1,8
14,V1_left,V1_left,0.10006147194564448,0.06047968094569491,1,0,0.017661783924818437,0.45412712008328016,1,0.1332092185000151,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,50,instance-based,0.1,1,8
15,V1_left,PHA_left,-0.16010995932237793,0.08783637497476066,0,0,-0.28342290746046916,0.2830791783108557,1,,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,5,instance-based,0.1,1,16
16,V1_left,PHA_right,-0.00034607769694664354,0.11765008171626821,0,0,0.015897240048962903,0.44400403717408704,0,0.812001528676789,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,10,instance-based,0.1,1,16
17,V1_left,PHA_right,-0.04316418426974347,0.08704327601060041,0,0,0.06813694823762356,0.47301406333077634,0,0.19136948215285887,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,20,instance-based,0.1,1,16
18,V1_left,V3_left,0.16388654574469824,0.07280959415031708,0,0,0.03195071637083275,0.45723354600926036,1,0.00330291410586514,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,30,instance-based,0.1,1,16
19,V1_left,V3_left,0.09151598458582295,0.06527929898663964,0,0,0.05845539246079821,0.47193350489928854,1,0.7065655198492857,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,50,instance-based,0.1,1,16
20,V1_left,IT_right,-0.024370535416039462,0.08942577506014622,0,0,-0.4378133778106505,0.23190393861520975,1,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,5,instance-based,0.1,1,32
21,V1_left,V3_left,0.17319559471361046,0.1725174799580874,0,0,0.15720641958723808,0.5058602332535099,1,0.906663765861216,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,10,instance-based,0.1,1,32
22,V1_left,V3_left,0.22621405616037119,0.12591111624916185,0,0,0.20467676805812693,0.5413191554899577,1,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,20,instance-based,0.1,1,32
23,V1_left,V3_left,0.17427624864404456,0.09861295557382424,0,0,0.09564459981077585,0.4903253384111481,1,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,30,instance-based,0.1,1,32
24,V1_left,V3_left,0.17337659930426372,0.06764766529948747,0,0,0.10071613589114128,0.4932260509545157,1,,0.13408045398821086,-0.13475422247828112,0.13201836963592292,-0.062266988132273784,-0.1358734869366264,169,137,181,217,157,cosine,50,instance-based,0.1,1,32
25,V1_left,PHA_left,0.06068834036898818,0.1369443192773094,0,0,-0.46971920060669364,0.24061894490098096,1,,,,,,,169,137,181,217,157,cosine,5,instance-based,0.1,2,2
26,V1_left,PHA_left,0.40981653358924663,0.1335173843373541,0,0,0.28817246058182006,0.5788685794934989,1,,,,,,,169,137,181,217,157,cosine,10,instance-based,0.1,2,2
27,V1_left,V1_left,0.09148161593093022,0.0706126250167256,1,0,0.0012354878301514842,0.4447135608631631,1,0.3039218990089587,,,,,,169,137,181,217,157,cosine,20,instance-based,0.1,2,2
28,V1_left,V1_left,0.1918683924550186,0.06511005078563777,1,0,0.05469760284088356,0.46935710862318514,1,,,,,,,169,137,181,217,157,cosine,30,instance-based,0.1,2,2
29,V1_left,V1_right,0.09323645883470477,0.0639464877822766,0,0,0.053470836372229796,0.4698917013230509,1,0.34050374969853303,,,,,,169,137,181,217,157,cosine,50,instance-based,0.1,2,2
30,V1_left,IT_left,-0.052876403575918295,0.1850177478531582,0,0,-0.12489339431272388,0.33130073556237266,1,,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,5,instance-based,0.1,2,4
31,V1_left,MT+MST_right,-0.019140542001809903,0.07493572346224177,0,0,-0.11492095917349159,0.38740089453503973,1,0.6375568724111886,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,10,instance-based,0.1,2,4
32,V1_left,PHA_left,0.12017553594318467,0.08846575348496667,0,0,-0.0262830041617911,0.43057599288227577,1,0.011151093593239514,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,20,instance-based,0.1,2,4
33,V1_left,FFC_left,0.01724564948312707,0.06707126946756609,0,0,0.01512100199942871,0.4506384316275158,1,0.8552211439176949,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,30,instance-based,0.1,2,4
34,V1_left,MT+MST_left,0.03497317759110398,0.055690394432142354,0,0,0.029801037597397214,0.45926021225047386,1,0.9180269856199867,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,50,instance-based,0.1,2,4
35,V1_left,MT+MST_right,0.28879149745303284,0.1291430784267255,0,0,0.1450859163624551,0.44427720138423865,1,,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,5,instance-based,0.1,2,8
36,V1_left,V4_right,0.23368456715902206,0.12772576109567285,0,0,0.10862015788173497,0.4785238870612842,1,0.4871991394157269,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,10,instance-based,0.1,2,8
37,V1_left,FFC_left,0.058110547869767805,0.08846403383475517,0,0,-0.021539144470816035,0.4337993188805713,1,0.6452091196481915,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,20,instance-based,0.1,2,8
38,V1_left,V1_right,0.14947062465370634,0.07177297683766105,0,0,0.029779157895982934,0.4585715856071131,1,0.08147754666966689,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,30,instance-based,0.1,2,8
39,V1_left,V4_right,0.1633878870010663,0.05899295589049991,0,0,0.06013685777344084,0.47365773442003795,1,0.004075379043886551,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,50,instance-based,0.1,2,8
40,V1_left,PHA_right,0.13528868712180533,0.07739705266758473,0,0,-0.34652178777004505,0.2843618412720909,1,,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,5,instance-based,0.1,2,16
