,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,pattern_subset,pattern_subset_type,prec_type,snr_rel,perm_num,n_runs
0,V1_left_mean,V1_left_mean,0.6585664775049143,0.1802245784182574,1,0,0.5138541369516557,0.6637033829442719,1,,,,,,,169,137,181,217,157,5,serial,instance-based,0.5,1,2
1,V1_left_mean,V1_left_mean,0.3768155987805222,0.15601509264451385,1,0,-0.03045215225758885,0.4004443413633371,1,,,,,,,169,137,181,217,157,5,random,instance-based,0.5,1,2
2,V1_left_mean,V1_left_mean,0.5951291404459592,0.08535139466723704,1,0,0.32533272151180653,0.5993165985966131,1,,,,,,,169,137,181,217,157,10,serial,instance-based,0.5,1,2
3,V1_left_mean,V1_left_mean,0.40886062060391726,0.06817866330283442,1,0,-0.034679199016125636,0.42058389753507747,1,,,,,,,169,137,181,217,157,10,random,instance-based,0.5,1,2
4,V1_left_mean,V1_left_mean,0.5005518501237084,0.03891486817218313,1,19,0.13018203818091614,0.5052053733384335,1,,,,,,,169,137,181,217,157,25,serial,instance-based,0.5,1,2
5,V1_left_mean,V1_left_mean,0.4809534255680586,0.03899776068680333,1,19,0.0910240175614218,0.48434059040297694,1,,,,,,,169,137,181,217,157,25,random,instance-based,0.5,1,2
6,V1_left_mean,V1_left_mean,0.4690048264172873,0.02291653035192209,1,19,0.0564320104962609,0.4718715124329539,1,,,,,,,169,137,181,217,157,50,serial,instance-based,0.5,1,2
7,V1_left_mean,V1_left_mean,0.22278153134861012,0.2792293852859522,1,0,-0.22073622529575365,0.3402340722721557,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,5,serial,instance-based,0.5,1,4
8,V1_left_mean,V1_left_mean,0.21602028044792065,0.09376311019626662,1,0,-0.3538388143207418,0.25596899036672205,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,5,random,instance-based,0.5,1,4
9,V1_left_mean,V1_left_mean,0.46661838519625376,0.06879833228856176,1,0,0.0976543727295392,0.47518770643515923,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,10,serial,instance-based,0.5,1,4
10,V1_left_mean,V1_left_mean,0.5555565246681881,0.11629888783351461,1,0,0.2559316633104247,0.566219264845613,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,10,random,instance-based,0.5,1,4
11,V1_left_mean,V1_left_mean,0.4826919018756494,0.03431730969981092,1,19,0.09119132851643752,0.48590290933387054,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,25,serial,instance-based,0.5,1,4
12,V1_left_mean,V1_left_mean,0.4305633940687329,0.035019502147810834,1,19,-0.026308099691549736,0.43297804587258676,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,25,random,instance-based,0.5,1,4
13,V1_left_mean,V1_left_mean,0.49321637444164973,0.026698288817758688,1,19,0.10846788329468814,0.49515373484678893,1,,0.16450593902867058,-0.024653063160556626,-0.1706074951248445,0.0453391384214288,0.03353003543750769,169,137,181,217,157,50,serial,instance-based,0.5,1,4
14,V1_left_mean,V1_left_mean,0.24483862271873813,0.11752670253154843,1,0,-0.32337957335615625,0.2598361456609243,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,5,serial,instance-based,0.5,1,8
15,V1_left_mean,V1_left_mean,0.5562424264883015,0.2813362586619526,1,0,0.3589303341488169,0.5970535643879371,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,5,random,instance-based,0.5,1,8
16,V1_left_mean,V1_left_mean,0.4518999130759695,0.05474757766302325,1,0,0.07683705356282175,0.4596414293908381,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,10,serial,instance-based,0.5,1,8
17,V1_left_mean,V1_left_mean,0.5964703136023366,0.09654676134646001,1,0,0.3352823863685727,0.6017710862763747,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,10,random,instance-based,0.5,1,8
18,V1_left_mean,V1_left_mean,0.5027325234130654,0.029612395407749296,1,19,0.13617531211421108,0.5049509281022935,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,25,serial,instance-based,0.5,1,8
19,V1_left_mean,V1_left_mean,0.5901898286523134,0.04413812582244323,1,19,0.302207533288212,0.5913720846412327,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,25,random,instance-based,0.5,1,8
20,V1_left_mean,V1_left_mean,0.5669859458599413,0.026240970232252907,1,19,0.25658698729902235,0.5678912658763307,1,,0.026498545101078647,0.2774693055188346,-0.20718361650742917,0.1225013385634179,0.14414998871227852,169,137,181,217,157,50,serial,instance-based,0.5,1,8
