,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,pattern_subset,pattern_subset_type,prec_type,snr_rel,perm_num,n_runs
0,V1_left_mean,V1_left_mean,0.541342675299118,0.2440142435838773,1,0,0.2716142319361939,0.5598473510341294,1,,,,,,,169,137,181,217,157,5,serial,instance-based,0.5,1,2
1,V1_left_mean,V1_left_mean,0.24777493783812726,0.060521797521337656,1,0,-0.20473543783329604,0.26751692081285233,1,,,,,,,169,137,181,217,157,5,random,instance-based,0.5,1,2
2,V1_left_mean,V1_left_mean,0.38286856569249805,0.07733188555794519,1,0,-0.0742555459559996,0.40337455171720166,1,,,,,,,169,137,181,217,157,10,serial,instance-based,0.5,1,2
3,V1_left_mean,V1_left_mean,0.4538133217595928,0.07139300813245586,1,0,0.053490843695349524,0.4652532206070897,1,,,,,,,169,137,181,217,157,10,random,instance-based,0.5,1,2
4,V1_left_mean,V1_left_mean,0.4474561649101676,0.03177142645590255,1,19,0.02940183325989823,0.4559669775252644,1,,,,,,,169,137,181,217,157,25,serial,instance-based,0.5,1,2
5,V1_left_mean,V1_left_mean,0.41859139575399507,0.03159619896734861,1,19,-0.04243463291989468,0.4247417364950566,1,,,,,,,169,137,181,217,157,25,random,instance-based,0.5,1,2
6,V1_left_mean,V1_left_mean,0.44952506457723496,0.019964384579552817,1,19,0.021851685916936304,0.4544192537615334,1,,,,,,,169,137,181,217,157,50,serial,instance-based,0.5,1,2
7,V1_left_mean,V4_left_mean,0.3104909648772934,0.15894193971466394,0,0,-0.1907085887246389,0.331556899609924,1,,-0.008177381234383073,0.0015412683577818778,0.10261147652647065,0.20148119089016595,0.02058433577992565,169,137,181,217,157,5,serial,instance-based,0.5,1,4
8,V1_left_mean,V1_left_mean,0.49103040198730175,0.28705844022826704,1,0,0.1773978088161641,0.5199304711823576,1,,-0.008177381234383073,0.0015412683577818778,0.10261147652647065,0.20148119089016595,0.02058433577992565,169,137,181,217,157,5,random,instance-based,0.5,1,4
9,V1_left_mean,V1_left_mean,0.42270417792710896,0.06306492851814043,1,0,-0.003145913975626052,0.4365552583224959,1,,-0.008177381234383073,0.0015412683577818778,0.10261147652647065,0.20148119089016595,0.02058433577992565,169,137,181,217,157,10,serial,instance-based,0.5,1,4
10,V1_left_mean,V1_left_mean,0.4205499508232048,0.07705094726423582,1,0,-0.03806073334923452,0.4258442684722892,1,,-0.008177381234383073,0.0015412683577818778,0.10261147652647065,0.20148119089016595,0.02058433577992565,169,137,181,217,157,10,random,instance-based,0.5,1,4
11,V1_left_mean,V1_left_mean,0.49588586605422064,0.03884980294919212,1,19,0.12582651142961485,0.5001504752090877,1,,-0.008177381234383073,0.0015412683577818778,0.10261147652647065,0.20148119089016595,0.02058433577992565,169,137,181,217,157,25,serial,instance-based,0.5,1,4
12,V1_left_mean,V1_left_mean,0.49571062320424675,0.04011505467627712,1,19,0.12109422429744086,0.4984079361972866,1,,-0.008177381234383073,0.0015412683577818778,0.10261147652647065,0.20148119089016595,0.02058433577992565,169,137,181,217,157,25,random,instance-based,0.5,1,4
13,V1_left_mean,V1_left_mean,0.4792164168624537,0.022072919373739567,1,19,0.07667858311292942,0.48054229009793287,1,,-0.008177381234383073,0.0015412683577818778,0.10261147652647065,0.20148119089016595,0.02058433577992565,169,137,181,217,157,50,serial,instance-based,0.5,1,4
14,V1_left_mean,V1_left_mean,0.27272984511849263,0.16576658266669267,1,0,-0.13425844609016394,0.3128367952756119,1,,0.1097056287536683,-0.03561616015214307,0.023457662009727837,0.06405517774036441,0.13837258435723246,169,137,181,217,157,5,serial,instance-based,0.5,1,8
