,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
0,V1_left,VVC_right,-0.17427028506039602,0.15602269762206442,0,0,-0.08631023149543643,0.394310518221401,0,,,,,,,169,137,181,217,157,cosine,5,instance-based,0.1,1,2
1,V1_left,PHA_left,-0.0966962227307769,0.08329145642467986,0,0,-0.1002829338894043,0.3885864802862965,1,0.833891914486748,,,,,,169,137,181,217,157,cosine,10,instance-based,0.1,1,2
2,V1_left,V1_left,0.06182168033554017,0.10014554500384511,1,0,0.061520201266878724,0.47172427456097704,1,0.9984875672480595,,,,,,169,137,181,217,157,cosine,20,instance-based,0.1,1,2
3,V1_left,PHA_right,0.03661875465349383,0.0525297374541331,0,0,0.025521562837975957,0.4571576467872846,1,0.9804847963208354,,,,,,169,137,181,217,157,cosine,30,instance-based,0.1,1,2
4,V1_left,IT_left,-0.023760380018616786,0.04850491343262385,0,0,0.025210091394567,0.45780962334427705,0,0.5486072613211017,,,,,,169,137,181,217,157,cosine,50,instance-based,0.1,1,2
5,V1_left,FFC_right,-0.09661639180322393,0.12741301841275546,0,0,-0.34964126576085053,0.26749451077793246,1,,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,5,instance-based,0.1,1,4
6,V1_left,VVC_right,0.3418139213160897,0.1091574896273925,0,0,0.24101484488964778,0.550933605803446,1,0.6689050243560986,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,10,instance-based,0.1,1,4
7,V1_left,V1_left,0.18861877799957222,0.09606621290665186,1,0,0.07374184854311262,0.47744296164265543,1,0.00011639175256439316,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,20,instance-based,0.1,1,4
8,V1_left,V1_left,0.1323360339568867,0.06506458580915828,1,0,-0.02392827385684557,0.4346365622359211,1,7.29654726727702e-06,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,30,instance-based,0.1,1,4
9,V1_left,V1_left,0.1396279350960653,0.055692578011085764,1,0,0.025356895492642393,0.45741874869838617,1,9.68675997570223e-06,0.0008117762551505622,-0.02639603032615579,-0.0772320817232552,-0.029615424049793074,0.017948812906834453,169,137,181,217,157,cosine,50,instance-based,0.1,1,4
10,V1_left,PHA_right,0.2244168886017063,0.16332014597127903,0,0,0.1956173470478379,0.4870754393898692,1,,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,5,instance-based,0.1,1,8
11,V1_left,FFC_right,0.23159222656315936,0.09498926142698096,0,0,0.01606338767852621,0.44500051203652935,1,0.13338277474684368,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,10,instance-based,0.1,1,8
12,V1_left,V1_left,0.1673642537507845,0.09916619852795783,1,0,0.036348942849918686,0.45886692351050284,1,0.029569553350300204,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,20,instance-based,0.1,1,8
13,V1_left,PHA_right,0.03859814483726663,0.06437264803836204,0,0,-0.014095109497731727,0.43844787461471935,1,0.8202719424767122,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,30,instance-based,0.1,1,8
14,V1_left,V1_left,0.09652880452143278,0.058151751079827056,1,0,0.01768050437001269,0.4541071006251109,1,0.1549467168547547,-0.010277777233409727,-0.01761932498645473,-0.04551878678974068,-0.015313526317112308,0.01455924349401219,169,137,181,217,157,cosine,50,instance-based,0.1,1,8
15,V1_left,PHA_right,0.09999029718934539,0.25730454431555805,0,0,0.2627752702787905,0.45771671670952585,0,,0.11627570341487202,-0.09946968115564307,0.06538297364053715,-0.0015399966373928731,0.017278179454156894,169,137,181,217,157,cosine,5,instance-based,0.1,1,16
